,Age,Attrition,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
793,37,0,5,2,3,4,1,3,3500,0,14,3,1,0,7,2,1,6,5,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
794,36,0,11,2,2,3,3,4,9738,0,14,3,3,1,10,6,3,9,7,2,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
795,36,0,6,4,3,1,1,3,2741,1,14,3,3,1,7,4,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
796,45,0,8,4,4,3,2,4,3697,9,14,3,1,2,12,3,3,10,9,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
797,24,1,1,1,1,3,1,2,3202,1,16,3,2,0,6,4,3,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
798,39,0,1,4,3,3,1,3,2232,7,14,3,3,3,7,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
799,42,0,21,2,3,3,2,3,5265,2,16,3,2,1,11,5,3,5,3,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
800,41,0,6,3,4,3,3,3,9241,1,12,3,2,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
801,53,0,2,3,4,4,4,2,16598,4,12,3,2,0,35,2,2,9,8,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
802,36,0,8,3,1,4,3,1,11713,9,14,3,1,1,10,2,3,8,7,0,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
803,29,0,15,1,2,1,1,4,2168,0,18,3,1,1,6,2,2,5,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
804,27,0,6,3,4,2,1,3,2539,1,13,3,3,1,4,0,3,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
805,30,0,1,3,3,3,1,3,2064,0,21,4,1,1,6,3,4,5,3,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
806,53,0,1,1,4,3,2,1,8381,7,20,4,4,0,18,2,4,14,7,8,10,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
807,42,0,29,3,2,1,2,4,4272,4,19,3,1,0,16,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
808,42,0,4,2,3,3,5,4,19232,1,11,3,4,0,22,3,3,22,17,11,15,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
809,34,0,2,4,4,2,2,1,5957,6,13,3,2,1,13,3,3,11,9,5,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
810,44,0,1,4,1,2,2,3,5985,4,11,3,2,0,10,1,4,2,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
811,29,1,10,3,4,2,1,1,2404,6,20,4,3,0,3,5,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
812,28,0,1,3,3,3,1,4,2044,1,11,3,3,1,5,6,4,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
813,36,0,14,1,3,3,2,4,6586,0,17,3,1,1,17,2,2,16,8,4,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
814,29,0,2,3,4,3,2,3,4649,1,14,3,1,1,4,3,2,4,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
815,49,0,4,2,1,2,5,3,18711,2,13,3,3,1,23,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
816,32,0,2,1,3,3,2,2,4078,0,13,3,1,3,4,3,2,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
817,39,1,6,3,4,3,1,1,2404,7,21,4,4,0,8,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
818,29,0,20,3,3,3,1,4,2157,1,15,3,2,1,3,5,3,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
819,32,0,2,2,4,3,1,4,3068,0,13,3,3,0,8,2,2,7,7,3,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
820,27,0,8,3,3,3,1,4,3445,1,11,3,3,0,6,5,2,6,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
821,26,0,7,3,3,4,1,1,3578,0,12,3,4,0,8,2,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
822,46,0,2,3,3,3,4,1,17048,8,23,4,1,0,28,2,3,26,15,15,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
823,26,0,28,2,1,3,2,2,6272,1,20,4,4,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
824,30,0,16,3,3,4,2,3,5294,3,16,3,3,1,10,3,3,7,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
825,41,0,6,3,4,3,3,4,13591,3,18,3,3,0,16,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
826,46,0,3,3,3,3,4,2,16606,8,12,3,4,1,23,2,4,13,12,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
827,35,0,7,1,4,3,1,3,2404,1,13,3,1,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
828,51,0,14,2,3,3,2,4,4936,4,11,3,3,1,18,2,2,7,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
829,48,0,6,3,1,2,2,3,4240,2,13,3,4,0,19,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
830,48,0,2,2,4,4,1,2,2559,5,11,3,3,0,7,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
831,22,0,16,2,4,4,1,4,2935,1,13,3,2,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
832,27,0,17,3,3,3,1,2,3058,0,16,3,4,1,6,3,2,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
833,37,0,13,3,1,3,2,4,4285,1,17,3,1,0,10,2,3,10,8,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
834,48,0,20,4,4,3,1,3,2259,4,17,3,1,2,13,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
835,53,0,13,2,4,4,2,1,4450,1,11,3,3,2,5,3,3,4,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
836,42,0,4,4,2,3,2,1,5155,7,13,3,4,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
837,32,1,16,1,2,1,1,1,3919,1,22,4,2,0,10,5,3,10,2,6,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
838,37,0,9,2,2,2,2,2,4189,1,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
839,26,1,4,4,4,2,2,4,5828,1,12,3,2,0,8,0,3,8,7,7,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
840,52,0,8,4,3,3,1,1,2950,9,13,3,3,0,12,2,1,5,4,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
841,38,0,3,5,4,3,2,3,4317,3,20,4,2,0,19,2,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
842,50,0,10,3,4,2,3,4,10496,6,15,3,4,0,20,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
843,29,1,13,3,1,2,1,1,2335,4,15,3,4,3,4,3,3,2,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
844,29,0,7,3,3,3,2,4,6623,1,11,3,2,2,6,2,3,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
845,31,0,7,3,3,2,3,4,11557,9,21,4,3,1,10,3,2,5,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
846,37,0,14,3,4,3,1,1,3034,1,12,3,3,1,18,2,2,18,7,12,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
847,33,0,28,4,2,3,2,3,5207,1,12,3,2,1,15,3,3,15,14,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
848,43,0,21,3,4,3,1,4,2258,7,20,4,1,1,8,1,3,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
849,35,1,4,3,4,3,3,1,9582,0,22,4,1,0,9,2,3,8,7,4,7,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
850,35,0,8,4,3,3,2,3,4148,1,12,3,4,1,15,5,3,14,11,2,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
851,45,0,2,2,2,1,2,3,6632,0,13,3,1,0,9,3,3,8,7,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
852,37,0,1,4,3,1,2,4,9525,1,14,3,3,2,6,2,2,6,3,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
853,43,0,8,3,1,3,2,2,4765,4,21,4,3,1,4,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
854,49,0,5,4,1,3,2,3,6651,2,14,3,2,1,20,0,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
855,38,0,10,3,3,3,2,4,5666,1,13,3,2,0,6,1,3,5,3,1,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
856,44,0,9,2,2,3,1,1,2559,1,13,3,4,0,8,0,3,8,7,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
857,29,0,6,1,2,3,1,4,3131,1,13,3,1,1,10,5,3,10,8,0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
858,49,0,11,4,4,3,2,4,4507,3,12,3,3,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
859,31,1,2,3,2,3,1,4,3722,6,13,3,3,1,7,2,1,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
860,21,1,12,3,3,4,1,2,2716,1,15,3,4,0,1,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
861,26,0,11,2,1,3,2,1,4741,1,13,3,3,1,5,3,3,5,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
862,33,1,14,3,3,3,1,4,2436,5,13,3,3,1,8,2,1,5,4,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
863,27,0,9,3,4,3,2,4,4105,1,14,3,1,0,7,5,3,7,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
864,19,0,25,3,2,4,1,4,2994,1,12,3,4,0,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
865,37,0,19,2,1,3,3,2,7642,1,13,3,4,0,10,2,3,10,0,0,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
866,40,0,8,1,4,2,3,2,13757,2,11,3,3,1,16,5,3,9,8,4,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
867,22,1,8,1,3,3,1,1,2398,1,17,3,3,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
868,46,0,15,2,4,3,5,2,19081,5,11,3,1,1,25,2,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
869,51,0,21,4,3,3,2,4,5441,0,22,4,4,0,11,2,1,10,7,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
870,39,0,22,3,4,3,3,1,10880,1,13,3,3,0,21,2,3,21,6,2,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
871,37,0,19,2,2,3,1,2,3022,4,21,4,1,0,8,1,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
872,40,0,2,4,3,2,1,3,2809,2,14,3,4,0,8,2,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
873,27,0,14,3,1,3,1,1,2235,1,14,3,4,2,9,3,2,9,7,6,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
874,33,1,2,2,1,3,1,1,2707,7,20,4,1,0,13,3,4,9,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
875,32,0,26,4,3,3,2,4,4465,0,18,3,1,0,4,2,3,3,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
876,37,0,9,4,1,3,3,2,8834,1,13,3,4,1,9,6,3,9,5,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
877,49,0,2,1,2,3,5,4,19161,3,15,3,4,0,28,3,3,5,4,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
878,38,0,3,4,3,3,1,3,2821,3,16,3,1,1,8,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
879,19,1,22,1,4,3,1,3,1675,1,19,3,4,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
880,37,0,3,3,4,3,2,2,4107,3,15,3,1,0,8,3,2,4,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
881,26,0,4,2,3,3,1,4,2875,1,20,4,2,0,8,2,2,8,5,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
882,31,0,1,4,3,1,2,3,4345,0,12,3,4,1,6,2,3,5,4,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
883,34,1,19,3,1,4,2,4,5304,8,13,3,2,0,9,3,2,5,2,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
884,29,1,24,2,4,2,1,4,2439,1,24,4,2,0,1,3,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
885,43,0,14,2,2,3,4,1,17159,6,24,4,3,1,22,3,3,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
886,32,1,7,2,4,3,2,3,4883,1,18,3,1,1,10,3,3,10,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
887,42,0,2,3,3,2,1,2,4841,4,14,3,2,1,4,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
888,32,0,7,3,2,4,1,2,2794,1,20,4,3,0,5,3,1,5,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
889,29,0,1,3,4,2,4,4,16124,3,14,3,2,2,9,2,2,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
890,27,0,4,2,1,3,1,3,2517,1,11,3,2,3,5,2,3,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
891,20,1,10,1,4,3,1,3,1009,1,11,3,4,0,1,5,3,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
892,26,1,17,4,2,3,1,3,2741,0,11,3,2,1,8,2,2,7,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
893,34,0,2,4,4,4,1,4,2932,0,14,3,1,3,6,3,3,5,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
894,27,0,6,4,1,2,1,3,2187,0,12,3,3,2,6,5,2,5,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
895,52,0,7,4,2,3,3,2,10445,7,19,3,4,0,18,4,3,8,6,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
896,33,0,1,3,1,4,2,1,4037,1,22,4,1,1,9,5,3,9,8,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
897,24,0,17,1,4,2,2,3,4377,1,15,3,2,2,5,6,3,4,2,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
898,50,0,2,3,4,3,4,1,17856,2,22,4,3,1,32,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
899,38,0,10,4,3,2,3,3,8740,0,14,3,2,2,9,2,3,8,7,2,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
900,37,0,1,2,3,2,1,1,3920,2,14,3,1,1,17,2,2,3,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
901,26,0,10,3,3,3,2,4,4684,1,13,3,1,0,5,4,3,5,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
902,36,0,6,3,2,4,1,4,3038,3,12,3,2,0,5,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
903,24,0,1,2,2,2,2,3,4617,1,12,3,2,0,4,2,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
904,31,1,20,3,2,1,2,3,4559,3,11,3,3,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
905,41,0,9,1,3,3,3,3,8189,3,13,3,3,1,12,2,3,9,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
906,18,0,1,3,4,3,1,4,1611,1,15,3,3,0,0,5,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
907,25,0,4,1,3,2,2,1,4256,1,12,3,1,0,5,1,4,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
908,31,1,8,3,1,2,1,2,1261,1,12,3,3,0,1,3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
909,38,0,2,2,4,2,2,4,5249,3,18,3,4,1,13,0,3,8,7,7,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
910,28,0,3,3,4,3,3,2,7655,0,17,3,2,3,10,3,2,9,7,1,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
911,20,0,3,3,1,2,1,3,3033,1,12,3,1,0,2,2,2,2,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
912,45,0,7,4,1,4,2,3,6434,4,17,3,4,1,9,1,3,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
913,41,0,5,3,2,4,2,2,6870,3,12,3,1,0,11,3,1,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
914,27,0,2,4,4,3,1,1,2341,1,13,3,4,1,1,6,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
915,33,0,2,3,3,3,1,4,2496,4,11,3,4,0,7,3,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
916,21,0,5,1,3,3,1,4,3117,1,18,3,3,0,3,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
917,56,0,23,3,4,3,4,2,13402,4,12,3,1,1,33,0,3,19,16,15,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
918,40,0,2,1,4,2,1,4,2342,0,20,4,4,0,5,2,2,4,2,2,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
919,31,0,9,4,3,2,1,2,2657,0,16,3,4,0,3,5,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
920,30,0,27,5,3,3,2,4,5304,7,23,4,4,1,10,2,2,8,7,7,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
921,33,0,25,3,4,2,2,2,4320,1,13,3,4,0,5,2,3,5,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
922,27,0,23,1,2,2,2,3,3540,1,21,4,4,1,9,5,3,9,8,5,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
923,40,0,6,2,3,3,4,4,16437,1,21,4,4,0,21,2,3,21,7,7,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
924,41,0,10,4,2,2,5,4,19141,3,15,3,2,3,23,2,2,21,6,12,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
925,58,0,2,3,2,3,4,2,16291,4,22,4,4,1,37,0,2,16,9,14,14,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
